code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,sum_click,date_registration,Risk_Probability,ML_Prediction,Intervention_Status
1,2,0,9,2,4,0,-0.3402289803143462,2.8058861819315872,0,-0.3250314610143825,-0.0322514684038752,26.7%,0,Safe: On Track
1,3,1,9,0,9,1,-0.3402289803143462,-0.4810830156421974,0,-0.549540991141218,-1.351786783041687,45.5%,1,ACTION REQUIRED: High Risk
1,2,0,7,3,6,0,-0.3402289803143462,-0.4810830156421974,0,-0.7102425495477949,0.333158311034288,74.6%,1,ACTION REQUIRED: High Risk
5,0,1,5,0,7,0,-0.3402289803143462,-0.4810830156421974,0,0.6462676640606629,0.8609724368894127,9.6%,0,Safe: On Track
1,1,0,11,2,8,1,-0.3402289803143462,0.9797921832794844,0,-0.4042006111117402,0.5361637440554897,35.9%,0,Safe: On Track
1,0,1,10,2,8,0,-0.3402289803143462,-0.4810830156421974,0,-0.6789293782406309,1.0842784132127348,64.1%,1,ACTION REQUIRED: High Risk
5,2,1,11,0,8,0,-0.3402289803143462,0.9797921832794844,0,0.1127621227329463,0.901573523493653,18.8%,0,Safe: On Track
2,2,1,8,1,7,1,-0.3402289803143462,-0.4810830156421974,0,0.1322590029808031,1.1654805864212154,13.5%,0,Safe: On Track
1,0,0,12,0,5,1,1.7441851466378124,0.9797921832794844,0,-0.2706765221415698,0.2925572244300476,22.3%,0,Safe: On Track
6,1,0,11,0,0,1,-0.3402289803143462,-1.2115206151030389,0,-0.6647498289694624,0.9218740667957732,32.1%,0,Safe: On Track
3,1,1,0,2,6,0,1.7441851466378124,-0.4810830156421974,0,0.0968101298028817,0.0895517914088458,16.7%,0,Safe: On Track
4,1,1,6,1,1,0,-0.3402289803143462,0.0058753839983631,0,-0.7108333641007603,-1.0675791768120044,90.0%,1,ACTION REQUIRED: High Risk
1,3,0,9,2,7,0,-0.3402289803143462,0.9797921832794844,0,-0.3587078905334078,0.9827756967021336,24.6%,0,Safe: On Track
3,0,1,1,2,8,1,-0.3402289803143462,-0.4810830156421974,0,0.8607333467870872,-0.0728525550081156,10.3%,0,Safe: On Track
5,1,1,0,0,5,1,-0.3402289803143462,-0.4810830156421974,0,0.48379366199519,0.5564642873576099,16.5%,0,Safe: On Track
2,3,1,11,2,0,0,-0.3402289803143462,0.2493545838186435,0,-0.715559880524483,0.1910545079194467,91.1%,1,ACTION REQUIRED: High Risk
1,0,0,8,2,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.6570692397809128,0.3737593976385283,59.7%,1,ACTION REQUIRED: High Risk
0,1,1,1,0,7,0,-0.3402289803143462,0.9797921832794844,0,-0.6074408173318229,0.8609724368894127,51.5%,1,ACTION REQUIRED: High Risk
6,2,0,3,2,4,0,-0.3402289803143462,-1.2115206151030389,0,-0.4331505242070427,0.5970653739618503,3.9%,0,Safe: On Track
3,3,0,11,0,1,0,-0.3402289803143462,1.7102297827403254,1,-0.6901548547469727,0.8000708069830522,87.9%,1,ACTION REQUIRED: High Risk
3,1,1,0,2,3,0,1.7441851466378124,-0.4810830156421974,0,-0.146605466018845,0.5158632007533696,28.3%,0,Safe: On Track
3,3,1,1,2,0,0,1.7441851466378124,-0.4810830156421974,0,0.4613427089825065,-0.0728525550081156,13.3%,0,Safe: On Track
5,3,0,2,0,7,0,-0.3402289803143462,0.2493545838186435,0,2.1705692107112817,0.6376664605660907,7.6%,0,Safe: On Track
1,1,0,3,1,2,1,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,0.0895517914088458,76.7%,1,ACTION REQUIRED: High Risk
1,1,0,2,0,4,0,-0.3402289803143462,-0.4810830156421974,0,-0.3415742684974125,1.2669833029318165,19.4%,0,Safe: On Track
4,1,1,11,1,5,0,-0.3402289803143462,-0.4810830156421974,0,-0.574355202365763,-0.2352569014250771,65.1%,1,ACTION REQUIRED: High Risk
3,1,1,8,0,2,0,-0.3402289803143462,0.9797921832794844,0,0.2752361247984193,0.0895517914088458,18.8%,0,Safe: On Track
6,3,0,6,2,2,0,-0.3402289803143462,0.2493545838186435,0,-0.7179231387363445,-0.3570601612377981,71.2%,1,ACTION REQUIRED: High Risk
5,0,1,2,2,1,1,-0.3402289803143462,-0.4810830156421974,0,-0.5040482705628856,-0.8848742870929229,61.4%,1,ACTION REQUIRED: High Risk
2,2,1,1,0,7,0,-0.3402289803143462,0.9797921832794844,1,-0.7179231387363445,-1.026978090207764,92.4%,1,ACTION REQUIRED: High Risk
4,3,1,6,1,5,0,-0.3402289803143462,-0.4810830156421974,0,0.6078647181179148,1.2060816730254558,6.1%,0,Safe: On Track
1,2,0,7,1,4,0,-0.3402289803143462,0.2493545838186435,0,-0.7179231387363445,0.1910545079194467,88.6%,1,ACTION REQUIRED: High Risk
3,0,0,6,0,6,0,-0.3402289803143462,-0.4810830156421974,0,1.9519678261141,0.5564642873576099,11.0%,0,Safe: On Track
5,0,0,3,0,5,0,1.7441851466378124,0.9797921832794844,0,3.66060351328991,0.9827756967021336,12.1%,0,Safe: On Track
2,2,1,4,0,10,0,-0.3402289803143462,1.7102297827403254,0,-0.3823404726520221,0.9218740667957732,53.3%,1,ACTION REQUIRED: High Risk
3,3,1,5,0,0,0,1.7441851466378124,-0.4810830156421974,0,-0.5123196743044005,-1.229983523228966,68.7%,1,ACTION REQUIRED: High Risk
6,3,1,5,0,0,0,-0.3402289803143462,0.2493545838186435,1,-0.4774616156794444,-0.8036721138844423,33.6%,0,Safe: On Track
1,3,0,8,0,5,0,-0.3402289803143462,-0.4810830156421974,0,0.1423028503812141,0.3534588543364081,9.2%,0,Safe: On Track
5,1,1,10,0,8,0,-0.3402289803143462,0.9797921832794844,0,0.8323742482447501,0.4955626574512494,12.7%,0,Safe: On Track
2,2,1,6,4,6,1,-0.3402289803143462,-1.2115206151030389,0,-0.2316827616458563,-0.113453641612356,33.2%,0,Safe: On Track
3,0,1,6,1,5,1,-0.3402289803143462,-0.4810830156421974,0,-0.2334552053047523,0.5158632007533696,31.4%,0,Safe: On Track
6,2,0,0,0,1,0,-0.3402289803143462,-1.2115206151030389,0,-0.7090609204418642,-0.1743552715187165,54.0%,1,ACTION REQUIRED: High Risk
3,0,1,11,0,5,0,1.7441851466378124,-0.4810830156421974,0,-0.0792526069807944,1.0842784132127348,14.6%,0,Safe: On Track
1,2,0,8,0,9,1,-0.3402289803143462,-0.4810830156421974,0,-0.2576786019763319,-0.6209672241653605,17.7%,0,Safe: On Track
1,0,0,1,1,5,1,-0.3402289803143462,0.9797921832794844,0,0.8128773679968934,1.3075843895360568,6.2%,0,Safe: On Track
3,3,0,7,0,4,1,-0.3402289803143462,-0.4810830156421974,0,-0.3333028647558975,-1.026978090207764,42.7%,1,ACTION REQUIRED: High Risk
2,3,0,5,1,8,1,-0.3402289803143462,-0.4810830156421974,0,-0.4591463645375184,0.9624751534000135,52.2%,1,ACTION REQUIRED: High Risk
5,3,0,8,2,1,1,-0.3402289803143462,0.9797921832794844,0,-0.6594324979927743,1.104578956514855,85.1%,1,ACTION REQUIRED: High Risk
5,3,1,3,2,6,1,-0.3402289803143462,-0.4810830156421974,0,-0.4012465383469135,0.8203713502851724,59.3%,1,ACTION REQUIRED: High Risk
3,3,0,0,0,3,0,1.7441851466378124,0.2493545838186435,0,-0.7001987021473838,0.9624751534000135,76.5%,1,ACTION REQUIRED: High Risk
1,2,1,12,2,0,1,-0.3402289803143462,-0.4810830156421974,1,-0.7049252185711067,0.9218740667957732,67.8%,1,ACTION REQUIRED: High Risk
5,3,1,7,2,7,0,-0.3402289803143462,-0.4810830156421974,1,-0.4065638693236017,1.2060816730254558,44.4%,1,ACTION REQUIRED: High Risk
1,3,0,6,1,6,1,-0.3402289803143462,-0.4810830156421974,0,0.4146683592982433,0.2113550512215669,8.8%,0,Safe: On Track
5,3,1,0,2,3,1,-0.3402289803143462,-0.4810830156421974,1,-0.6482070214864325,-0.9051748303950432,71.9%,1,ACTION REQUIRED: High Risk
4,1,1,0,2,5,0,-0.3402289803143462,0.1276149839085033,0,-0.1424697641480875,0.4346610275448889,67.2%,1,ACTION REQUIRED: High Risk
3,2,1,3,1,8,2,1.7441851466378124,-0.4810830156421974,0,-0.6925181129588341,0.901573523493653,54.0%,1,ACTION REQUIRED: High Risk
5,1,1,12,2,6,0,-0.3402289803143462,-0.4810830156421974,0,0.3207288453767517,0.4752621141491293,24.2%,0,Safe: On Track
3,1,1,11,0,7,0,-0.3402289803143462,-0.4810830156421974,0,0.0052338740932515,-2.5089177512625374,16.5%,0,Safe: On Track
3,1,0,5,2,7,1,-0.3402289803143462,-0.4810830156421974,0,0.0430460054830343,-0.9457759169992837,18.9%,0,Safe: On Track
1,0,0,8,0,9,1,-0.3402289803143462,0.9797921832794844,1,0.1694803198176205,0.9624751534000135,15.2%,0,Safe: On Track
3,1,0,7,0,6,1,-0.3402289803143462,-0.4810830156421974,1,0.9853952174627774,-0.5803661375611202,9.3%,0,Safe: On Track
3,3,1,12,2,6,0,-0.3402289803143462,-0.4810830156421974,0,-0.2895825878364612,0.0489507048046054,40.5%,1,ACTION REQUIRED: High Risk
2,3,0,1,2,5,0,-0.3402289803143462,0.2493545838186435,0,-0.5956245262725157,-0.7427704839780817,85.8%,1,ACTION REQUIRED: High Risk
5,2,1,0,2,8,0,-0.3402289803143462,0.9797921832794844,0,1.6382452984894955,0.4955626574512494,12.5%,0,Safe: On Track
1,0,0,6,1,1,0,-0.3402289803143462,0.9797921832794844,0,-0.1796910809849049,-0.8848742870929229,25.0%,0,Safe: On Track
5,2,1,3,2,2,0,-0.3402289803143462,-0.4810830156421974,0,2.6946217191915527,-0.6006666808632404,12.5%,0,Safe: On Track
5,1,1,11,2,4,1,-0.3402289803143462,-0.4810830156421974,0,0.9393116823314795,0.2316555945236871,9.4%,0,Safe: On Track
0,1,1,3,0,2,0,-0.3402289803143462,0.9797921832794844,0,-0.2813111840949462,0.333158311034288,22.7%,0,Safe: On Track
2,2,1,11,1,8,1,-0.3402289803143462,-0.4810830156421974,0,-0.466826953726068,-0.8848742870929229,63.6%,1,ACTION REQUIRED: High Risk
3,1,1,9,0,4,0,-0.3402289803143462,3.901542581122849,1,-0.3628435924041653,1.449688192650898,40.8%,1,ACTION REQUIRED: High Risk
5,1,1,9,2,8,0,-0.3402289803143462,0.9797921832794844,0,-0.6487978360393978,-0.9457759169992837,83.0%,1,ACTION REQUIRED: High Risk
2,2,0,10,0,5,0,-0.3402289803143462,-1.2115206151030389,0,-0.6180754792851992,1.003076240004254,65.2%,1,ACTION REQUIRED: High Risk
1,1,0,4,2,0,0,1.7441851466378124,0.9797921832794844,1,-0.6836558946643538,0.6376664605660907,70.8%,1,ACTION REQUIRED: High Risk
1,1,0,5,2,1,0,-0.3402289803143462,-0.4810830156421974,0,-0.6009418572492039,0.6376664605660907,52.1%,1,ACTION REQUIRED: High Risk
1,1,0,2,0,4,0,-0.3402289803143462,0.9797921832794844,0,-0.6322550285563678,-1.5141911294586483,65.8%,1,ACTION REQUIRED: High Risk
5,1,1,3,2,1,0,-0.3402289803143462,-0.4810830156421974,0,2.393306297179221,-0.6006666808632404,13.5%,0,Safe: On Track
4,2,1,8,0,7,0,-0.3402289803143462,-1.2115206151030389,0,1.0687000694308926,1.0639778699106146,4.4%,0,Safe: On Track
5,1,1,8,2,1,0,-0.3402289803143462,0.9797921832794844,0,0.4335744249931347,-0.4991639643526394,29.0%,0,Safe: On Track
3,1,1,10,1,5,0,-0.3402289803143462,-0.4810830156421974,0,-0.2423174235992327,-0.6615683107696009,27.5%,0,Safe: On Track
6,2,0,8,2,8,0,-0.3402289803143462,-1.2115206151030389,1,-0.6086224464377535,1.2060816730254558,15.4%,0,Safe: On Track
3,2,1,8,0,6,0,-0.3402289803143462,-0.4810830156421974,0,1.427915317633829,-1.3314862397395668,9.4%,0,Safe: On Track
3,3,0,0,0,4,0,-0.3402289803143462,0.9797921832794844,1,-0.7179231387363445,-1.0472786335098845,92.4%,1,ACTION REQUIRED: High Risk
1,3,0,10,2,3,0,3.828599273589971,-0.4810830156421974,1,-0.3776139562282992,0.6985680904724512,34.0%,0,Safe: On Track
1,1,0,5,0,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.5394971437408069,0.8203713502851724,39.5%,0,Safe: On Track
5,1,1,8,1,9,1,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,0.2316555945236871,81.9%,1,ACTION REQUIRED: High Risk
1,0,0,8,4,9,1,-0.3402289803143462,-0.4810830156421974,0,-0.319123315484729,0.9827756967021336,22.4%,0,Safe: On Track
1,3,0,6,0,3,1,3.828599273589971,0.9797921832794844,0,-0.6021234863551347,0.4955626574512494,50.8%,1,ACTION REQUIRED: High Risk
1,3,0,5,2,9,0,-0.3402289803143462,-0.4810830156421974,0,0.8075600370202052,-0.336759617935678,8.0%,0,Safe: On Track
1,3,0,11,0,2,0,-0.3402289803143462,1.7102297827403254,0,-0.3681609233808535,0.678267547170331,37.9%,0,Safe: On Track
1,3,0,6,1,8,1,-0.3402289803143462,-0.115864215911777,0,0.7047583048042332,-0.3773607045399184,16.4%,0,Safe: On Track
5,1,1,0,0,5,1,-0.3402289803143462,-0.4810830156421974,0,4.96334960257852,-0.113453641612356,7.0%,0,Safe: On Track
1,3,0,10,2,1,0,-0.3402289803143462,-0.4810830156421974,0,-0.4993217541391626,0.6579670038682108,44.2%,1,ACTION REQUIRED: High Risk
5,2,0,12,1,4,1,-0.3402289803143462,1.7102297827403254,0,2.5351017898909065,0.8203713502851724,8.6%,0,Safe: On Track
4,3,1,9,0,2,1,-0.3402289803143462,-0.4810830156421974,0,-0.0384864028261848,0.8203713502851724,12.8%,0,Safe: On Track
4,3,1,8,0,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.1950522593620042,-0.7224699406759615,26.3%,0,Safe: On Track
1,1,0,8,2,4,0,-0.3402289803143462,-0.4810830156421974,0,-0.6671130871813239,0.779770263680932,64.6%,1,ACTION REQUIRED: High Risk
6,3,1,3,2,0,1,-0.3402289803143462,-1.2115206151030389,0,0.0330021580826232,0.9218740667957732,3.0%,0,Safe: On Track
2,2,1,1,0,4,0,-0.3402289803143462,-0.4810830156421974,0,0.3384532819657124,0.9421746100978934,14.6%,0,Safe: On Track
4,1,1,7,0,5,0,-0.3402289803143462,-0.4810830156421974,0,1.1531865505049386,-1.6156938459692494,8.9%,0,Safe: On Track
5,0,1,12,0,0,0,1.7441851466378124,-0.4810830156421974,0,-0.3734782543575418,-0.5397650509568799,49.7%,1,ACTION REQUIRED: High Risk
1,2,0,4,2,3,1,-0.3402289803143462,-0.4810830156421974,0,3.277755682968359,0.8203713502851724,7.8%,0,Safe: On Track
2,2,1,6,0,9,1,-0.3402289803143462,0.2493545838186435,0,-0.5908980098487929,-1.899901452198932,76.6%,1,ACTION REQUIRED: High Risk
1,1,0,7,2,4,0,-0.3402289803143462,0.9797921832794844,0,-0.4739167283616523,-1.5141911294586483,50.3%,1,ACTION REQUIRED: High Risk
3,0,0,4,1,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.3663884797219575,0.4752621141491293,55.1%,1,ACTION REQUIRED: High Risk
1,2,0,8,0,5,0,-0.3402289803143462,-0.4810830156421974,0,-0.6027143009081001,0.0489507048046054,52.1%,1,ACTION REQUIRED: High Risk
1,0,0,11,0,4,0,3.828599273589971,0.2493545838186435,0,-0.6576600543338782,0.2316555945236871,70.9%,1,ACTION REQUIRED: High Risk
5,2,1,9,1,4,1,-0.3402289803143462,0.2493545838186435,0,2.086082729637236,0.6173659172639705,7.1%,0,Safe: On Track
3,3,1,6,2,4,0,-0.3402289803143462,-0.4810830156421974,1,-0.713787436865587,-0.0322514684038752,74.0%,1,ACTION REQUIRED: High Risk
1,2,0,9,0,7,1,3.828599273589971,-0.4810830156421974,1,-0.2984448061309415,-0.3773607045399184,24.9%,0,Safe: On Track
6,2,0,0,2,3,1,-0.3402289803143462,-1.2115206151030389,0,-0.3510273013448582,-0.0728525550081156,1.6%,0,Safe: On Track
1,2,1,5,2,0,1,-0.3402289803143462,0.9797921832794844,0,-0.4384678551837309,-0.7427704839780817,40.5%,1,ACTION REQUIRED: High Risk
1,0,1,9,0,3,0,-0.3402289803143462,-0.4810830156421974,0,-0.6352091013211946,-0.6209672241653605,55.2%,1,ACTION REQUIRED: High Risk
6,1,1,8,0,1,0,-0.3402289803143462,-1.2115206151030389,0,-0.6405264322978829,0.1910545079194467,30.9%,0,Safe: On Track
4,2,1,12,2,5,1,-0.3402289803143462,-0.4810830156421974,0,0.0784948786609557,0.3128577677321678,20.4%,0,Safe: On Track
3,3,0,11,0,9,0,-0.3402289803143462,-0.4810830156421974,0,0.8979546636239046,-1.250284066531086,8.3%,0,Safe: On Track
4,1,1,11,0,7,0,-0.3402289803143462,-1.2115206151030389,1,0.4329836104401694,-0.0525520117059954,8.6%,0,Safe: On Track
3,0,1,12,2,4,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,-0.5803661375611202,82.0%,1,ACTION REQUIRED: High Risk
0,1,1,8,1,9,2,-0.3402289803143462,-0.4810830156421974,0,5.239259998813342,0.0489507048046054,5.9%,0,Safe: On Track
1,3,0,11,2,2,0,-0.3402289803143462,0.9797921832794844,0,-0.7179231387363445,-0.011950925101755,92.0%,1,ACTION REQUIRED: High Risk
1,3,0,10,2,4,0,-0.3402289803143462,-0.4810830156421974,0,0.2941421904933107,0.7594697203788118,11.2%,0,Safe: On Track
6,2,0,1,0,8,1,-0.3402289803143462,-1.2115206151030389,0,-0.1353799895125032,-0.681868854071721,2.8%,0,Safe: On Track
1,2,1,1,2,2,1,-0.3402289803143462,-0.4810830156421974,1,-0.2937182897072187,-0.3570601612377981,32.0%,0,Safe: On Track
5,3,0,6,4,8,0,-0.3402289803143462,-0.4810830156421974,0,-0.5584032094356983,-0.4991639643526394,69.7%,1,ACTION REQUIRED: High Risk
5,1,1,1,2,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.6594324979927743,-0.1946558148208367,77.9%,1,ACTION REQUIRED: High Risk
5,0,1,2,0,8,0,-0.3402289803143462,0.9797921832794844,0,-0.5991694135903078,1.226382216327576,64.2%,1,ACTION REQUIRED: High Risk
1,0,0,11,2,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.7007895167003492,-1.026978090207764,74.9%,1,ACTION REQUIRED: High Risk
1,3,0,3,2,2,1,-0.3402289803143462,-0.4810830156421974,0,0.0548622965423414,0.8609724368894127,13.6%,0,Safe: On Track
3,2,1,5,1,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.566083798624248,0.8203713502851724,61.8%,1,ACTION REQUIRED: High Risk
1,1,0,8,2,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.715559880524483,-1.026978090207764,80.9%,1,ACTION REQUIRED: High Risk
1,0,1,4,2,8,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,0.901573523493653,77.4%,1,ACTION REQUIRED: High Risk
4,1,1,7,0,2,0,-0.3402289803143462,0.2493545838186435,1,1.5649842939217915,0.2113550512215669,13.2%,0,Safe: On Track
3,0,0,5,0,0,0,-0.3402289803143462,0.2493545838186435,1,-0.4449668152663498,-4.112660672130032,63.1%,1,ACTION REQUIRED: High Risk
1,0,0,4,0,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.574355202365763,0.9421746100978934,48.6%,1,ACTION REQUIRED: High Risk
4,1,0,5,0,5,0,-0.3402289803143462,0.2493545838186435,0,0.4796579601244325,-0.8036721138844423,16.2%,0,Safe: On Track
5,0,1,5,0,8,0,-0.3402289803143462,-0.4810830156421974,0,-0.5968061553784465,0.4346610275448889,67.5%,1,ACTION REQUIRED: High Risk
1,2,0,9,2,8,0,-0.3402289803143462,-0.4810830156421974,0,-0.6499794651453286,0.2316555945236871,60.8%,1,ACTION REQUIRED: High Risk
6,1,0,3,2,2,0,-0.3402289803143462,-1.2115206151030389,1,-0.6068500027788575,-0.2352569014250771,20.8%,0,Safe: On Track
3,2,1,0,0,4,1,-0.3402289803143462,-0.4810830156421974,0,-0.1022943745464433,-0.8239726571865624,20.8%,0,Safe: On Track
5,3,1,10,0,8,0,-0.3402289803143462,0.9797921832794844,0,-0.5554491366708715,0.4752621141491293,77.3%,1,ACTION REQUIRED: High Risk
2,3,1,12,2,7,1,-0.3402289803143462,-0.4810830156421974,0,-0.637572359533056,-0.9254753736971634,72.9%,1,ACTION REQUIRED: High Risk
2,2,1,7,2,6,1,-0.3402289803143462,-0.4810830156421974,0,0.7112572648868521,-1.1690818933226053,11.4%,0,Safe: On Track
3,3,1,11,0,0,0,-0.3402289803143462,0.9797921832794844,1,-0.1832359683026971,-1.879600908896812,30.6%,0,Safe: On Track
1,2,1,6,2,4,0,-0.3402289803143462,-0.4810830156421974,0,2.3029116705755217,-0.9051748303950432,11.2%,0,Safe: On Track
2,3,0,12,0,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,0.2519561378258073,85.9%,1,ACTION REQUIRED: High Risk
4,1,1,0,1,4,0,-0.3402289803143462,-1.2115206151030389,0,-0.1796910809849049,0.8000708069830522,13.7%,0,Safe: On Track
5,0,1,11,0,8,0,-0.3402289803143462,-0.4810830156421974,0,1.2063598602718206,-0.7427704839780817,9.6%,0,Safe: On Track
2,3,1,0,0,7,0,-0.3402289803143462,0.2493545838186435,0,-0.2742214094593619,1.0639778699106146,27.7%,0,Safe: On Track
1,3,0,12,2,1,1,-0.3402289803143462,0.9797921832794844,0,-0.7179231387363445,-0.0728525550081156,91.3%,1,ACTION REQUIRED: High Risk
2,3,0,4,1,10,0,-0.3402289803143462,1.7102297827403254,0,-0.4106995711943592,1.0639778699106146,53.8%,1,ACTION REQUIRED: High Risk
2,3,1,7,0,8,0,-0.3402289803143462,-0.4810830156421974,0,-0.4756891720205484,-0.1540547282165963,59.1%,1,ACTION REQUIRED: High Risk
3,3,1,0,2,6,0,1.7441851466378124,-0.4810830156421974,0,-0.6393448031919521,-0.3570601612377981,68.9%,1,ACTION REQUIRED: High Risk
4,2,1,8,0,7,1,-0.3402289803143462,-0.4810830156421974,0,1.5425333409091082,-1.3314862397395668,8.5%,0,Safe: On Track
5,0,1,2,2,10,0,-0.3402289803143462,0.9797921832794844,0,0.5393302299739334,-0.5803661375611202,15.5%,0,Safe: On Track
6,3,0,5,2,2,1,-0.3402289803143462,-1.2115206151030389,0,0.3532236457898463,-0.3773607045399184,2.9%,0,Safe: On Track
1,3,1,11,2,3,0,-0.3402289803143462,-0.4810830156421974,0,-0.3333028647558975,0.901573523493653,30.8%,0,Safe: On Track
5,0,1,3,1,0,1,-0.3402289803143462,-0.4810830156421974,1,-0.705516033124072,0.779770263680932,69.5%,1,ACTION REQUIRED: High Risk
3,2,1,3,2,3,1,-0.3402289803143462,2.440667382201166,0,-0.7179231387363445,-1.940502538803172,94.4%,1,ACTION REQUIRED: High Risk
6,3,0,0,0,5,1,-0.3402289803143462,-1.2115206151030389,0,-0.2884009587305305,0.1910545079194467,2.5%,0,Safe: On Track
3,3,0,7,2,8,0,1.7441851466378124,0.2493545838186435,0,-0.397110836476156,0.6985680904724512,49.7%,1,ACTION REQUIRED: High Risk
5,2,1,4,2,10,0,-0.3402289803143462,-0.4810830156421974,0,1.898794516347218,0.0286501615024852,9.4%,0,Safe: On Track
4,3,0,11,0,0,0,-0.3402289803143462,0.9797921832794844,0,-0.0195803371312934,-0.7630710272802019,29.5%,0,Safe: On Track
1,1,0,0,0,4,1,-0.3402289803143462,0.9797921832794844,0,-0.4278331932303545,0.1910545079194467,37.3%,0,Safe: On Track
1,2,0,5,2,7,1,1.7441851466378124,0.9797921832794844,0,0.0672694021546139,-0.5397650509568799,14.1%,0,Safe: On Track
5,0,0,7,2,8,1,-0.3402289803143462,0.2493545838186435,0,-0.2381817217284752,-1.3720873263438071,55.9%,1,ACTION REQUIRED: High Risk
5,0,0,11,0,7,1,-0.3402289803143462,-0.4810830156421974,0,0.0253215688940736,0.9218740667957732,30.2%,0,Safe: On Track
1,3,0,6,2,0,0,-0.3402289803143462,-0.4810830156421974,1,0.5481924482684138,0.3737593976385283,10.9%,0,Safe: On Track
6,3,0,5,2,6,1,-0.3402289803143462,-1.2115206151030389,0,-0.5956245262725157,1.2060816730254558,16.8%,0,Safe: On Track
2,3,1,7,0,0,0,-0.3402289803143462,0.9797921832794844,0,-0.7179231387363445,-0.5194645076547597,94.1%,1,ACTION REQUIRED: High Risk
6,2,0,1,2,1,0,-0.3402289803143462,-1.2115206151030389,0,-0.5436328456115644,0.3128577677321678,15.3%,0,Safe: On Track
1,3,0,1,0,2,1,-0.3402289803143462,1.7102297827403254,0,-0.4296056368892506,0.5361637440554897,47.4%,1,ACTION REQUIRED: High Risk
1,1,0,6,1,5,1,-0.3402289803143462,0.9797921832794844,1,-0.7179231387363445,-0.3773607045399184,85.1%,1,ACTION REQUIRED: High Risk
5,3,1,8,0,7,0,-0.3402289803143462,-0.4810830156421974,0,0.0808581368728171,0.9624751534000135,17.8%,0,Safe: On Track
5,2,0,9,2,10,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,0.4955626574512494,86.4%,1,ACTION REQUIRED: High Risk
3,3,0,6,1,8,0,1.7441851466378124,0.9797921832794844,0,-0.4798248738913059,0.6173659172639705,70.0%,1,ACTION REQUIRED: High Risk
3,3,0,10,0,7,0,-0.3402289803143462,0.9797921832794844,0,-0.2937182897072187,-0.7630710272802019,33.7%,0,Safe: On Track
3,2,1,5,2,2,1,3.828599273589971,0.9797921832794844,0,0.3685848241669456,-1.392387869645927,18.5%,0,Safe: On Track
1,0,0,10,0,5,0,3.828599273589971,0.9797921832794844,0,-0.3563446323215464,0.9624751534000135,18.6%,0,Safe: On Track
2,3,1,7,0,6,0,-0.3402289803143462,-0.4810830156421974,0,0.0282756416589004,-0.9254753736971634,14.2%,0,Safe: On Track
3,3,1,8,1,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.61925710839113,0.8000708069830522,61.0%,1,ACTION REQUIRED: High Risk
1,1,0,6,2,0,0,1.7441851466378124,-0.4810830156421974,0,-0.7179231387363445,0.901573523493653,65.9%,1,ACTION REQUIRED: High Risk
5,1,1,11,0,6,0,1.7441851466378124,0.2493545838186435,0,0.8016518914905516,0.7594697203788118,10.9%,0,Safe: On Track
1,2,0,5,0,5,0,-0.3402289803143462,-0.4810830156421974,0,-0.5601756530945944,-0.560065594259,49.7%,1,ACTION REQUIRED: High Risk
3,2,1,5,2,0,0,-0.3402289803143462,-0.4810830156421974,0,0.9381300532255488,0.9421746100978934,10.1%,0,Safe: On Track
1,1,0,10,0,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.5631297258594211,-0.2758579880293174,41.4%,1,ACTION REQUIRED: High Risk
5,3,1,7,2,9,1,-0.3402289803143462,-0.4810830156421974,0,1.2246751114137464,-0.0525520117059954,5.6%,0,Safe: On Track
3,3,1,10,0,7,0,-0.3402289803143462,-0.4810830156421974,0,2.016366612387324,-1.7577976490840908,8.5%,0,Safe: On Track
6,1,0,0,2,6,1,-0.3402289803143462,-1.2115206151030389,0,-0.1336075458536071,-0.3773607045399184,1.5%,0,Safe: On Track
5,1,1,8,0,3,0,-0.3402289803143462,-0.4810830156421974,0,1.2376730315789843,-0.113453641612356,10.2%,0,Safe: On Track
1,0,0,9,0,4,1,-0.3402289803143462,0.9797921832794844,0,-0.6877915965351113,0.9827756967021336,72.3%,1,ACTION REQUIRED: High Risk
3,3,1,11,0,4,0,-0.3402289803143462,-0.4810830156421974,0,0.1558915850994173,0.4955626574512494,10.9%,0,Safe: On Track
6,2,0,5,0,1,1,-0.3402289803143462,1.7102297827403254,0,-0.63579991587416,1.246682759629696,47.8%,1,ACTION REQUIRED: High Risk
