code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,sum_click,date_registration,Student_ID,Risk_Probability_Value,Risk_Probability,ML_Prediction,Prediction_Band,Primary_Risk_Factors,Intervention_Status
1,0,0,3,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.4313780805481467,-0.3976612478420384,539572,0.386597423158056,38.7%,0,band_2,N/A,Safe: On Track
6,2,0,12,0,1,0,-0.3402289803143461,-1.2115206151030389,0,-0.5962153408254811,-0.2149563581229568,623081,0.3865803081747085,38.7%,0,band_2,N/A,Safe: On Track
4,1,1,6,1,0,0,-0.3402289803143461,0.2493545838186435,0,-0.1525136115484986,-0.0322514684038752,581914,0.38654506212199485,38.7%,0,band_2,N/A,Safe: On Track
6,1,0,8,0,9,1,-0.3402289803143461,-1.2115206151030389,0,-0.6913364838529035,0.5361637440554897,599448,0.3863265248781513,38.6%,0,band_2,N/A,Safe: On Track
5,1,0,10,2,7,0,-0.3402289803143461,4.63198018058369,0,-0.2482255691288863,1.3887865627445373,447459,0.3862264315095576,38.6%,0,band_2,N/A,Safe: On Track
3,3,1,1,0,2,0,-0.3402289803143461,0.2493545838186435,0,-0.3693425524867843,1.0842784132127343,409205,0.38614865345519134,38.6%,0,band_2,N/A,Safe: On Track
1,3,0,3,4,2,1,-0.3402289803143461,0.9797921832794844,0,-0.4449668152663499,1.1248794998169749,690359,0.3856919739558981,38.6%,0,band_2,N/A,Safe: On Track
2,3,0,0,0,4,0,-0.3402289803143461,0.2493545838186435,1,-0.3002172497898376,0.3737593976385283,567597,0.3855879736989114,38.6%,0,band_2,N/A,Safe: On Track
2,2,0,11,0,0,1,-0.3402289803143461,0.9797921832794844,0,-0.1861900410675239,-4.03145849892155,566185,0.38553503663364824,38.6%,0,band_2,N/A,Safe: On Track
1,3,1,9,2,9,0,1.7441851466378124,-0.4810830156421975,0,-0.6044867445669961,0.8000708069830521,592262,0.3855226119926498,38.6%,0,band_2,N/A,Safe: On Track
3,1,1,9,2,6,0,1.7441851466378124,-0.4810830156421975,0,-0.3132151699550755,-0.2149563581229568,516653,0.3852421866472882,38.5%,0,band_2,N/A,Safe: On Track
5,3,1,12,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.1749645645611821,0.8000708069830521,693573,0.3852260703214181,38.5%,0,band_2,N/A,Safe: On Track
1,1,0,0,0,9,1,-0.3402289803143461,0.9797921832794844,0,-0.4609188081964145,0.8000708069830521,471196,0.3851953459616875,38.5%,0,band_2,N/A,Safe: On Track
2,3,1,7,2,6,1,-0.3402289803143461,-0.4810830156421975,0,-0.3315304210970015,1.2263822163275755,599084,0.3848300901650623,38.5%,0,band_2,N/A,Safe: On Track
3,1,0,8,2,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.2381817217284752,-1.6562949325734897,574743,0.3847273001843612,38.5%,0,band_2,N/A,Safe: On Track
1,0,0,2,2,0,0,1.7441851466378124,-0.4810830156421975,1,-0.3740690689105072,-0.3164590746335576,2418877,0.3845707867715466,38.5%,0,band_2,N/A,Safe: On Track
1,1,0,0,0,4,1,-0.3402289803143461,0.9797921832794844,0,-0.4278331932303546,0.1910545079194467,2416774,0.384079867559472,38.4%,0,band_2,N/A,Safe: On Track
1,0,0,6,0,8,0,3.828599273589971,0.9797921832794844,1,-0.5997602281432732,1.0639778699106144,252340,0.38382295963696467,38.4%,0,band_2,N/A,Safe: On Track
5,1,1,7,3,2,0,-0.3402289803143461,1.7102297827403254,0,0.1830690545358237,0.4752621141491292,605091,0.383777712935094,38.4%,0,band_2,N/A,Safe: On Track
2,3,1,8,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.1985971466797964,-1.615693845969249,512259,0.3836234689370762,38.4%,0,band_2,N/A,Safe: On Track
3,3,0,10,0,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.3409834539444472,-1.6359943892713693,586444,0.3834090588478646,38.3%,0,band_2,N/A,Safe: On Track
3,1,1,7,2,5,0,-0.3402289803143461,-0.4810830156421975,1,-0.2878101441775652,0.1301528780130862,591593,0.3830245350629241,38.3%,0,band_2,N/A,Safe: On Track
2,3,1,7,2,5,0,-0.3402289803143461,-1.2115206151030389,0,-0.3776139562282993,0.8203713502851723,605111,0.38283967318603823,38.3%,0,band_2,N/A,Safe: On Track
3,2,0,0,2,6,1,-0.3402289803143461,-0.4810830156421975,0,-0.1761461936671128,-1.3111856964374464,1777223,0.38275190463925773,38.3%,0,band_2,N/A,Safe: On Track
1,1,1,3,4,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.4798248738913059,1.0436773266084942,199663,0.38225463755994527,38.2%,0,band_2,N/A,Safe: On Track
1,1,0,1,2,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.4372862260778003,0.9624751534000134,542574,0.38210228485555925,38.2%,0,band_2,N/A,Safe: On Track
3,0,1,1,0,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.3770231416753339,0.9624751534000134,2523146,0.38198536356139273,38.2%,0,band_2,N/A,Safe: On Track
1,0,0,5,2,4,0,1.7441851466378124,-0.4810830156421975,0,-0.4609188081964145,0.1707539646173265,173335,0.3819484245368047,38.2%,0,band_2,N/A,Safe: On Track
1,3,0,11,0,2,0,-0.3402289803143461,1.7102297827403254,0,-0.3681609233808536,0.678267547170331,689333,0.3818876152738177,38.2%,0,band_2,N/A,Safe: On Track
6,3,1,5,2,5,0,-0.3402289803143461,-1.2115206151030389,0,-0.7179231387363445,1.0436773266084942,677963,0.3813049718127164,38.1%,0,band_2,N/A,Safe: On Track
5,2,1,10,2,3,0,1.7441851466378124,0.9797921832794844,0,-0.136561618618434,0.9624751534000134,587696,0.38117213905959035,38.1%,0,band_2,N/A,Safe: On Track
3,3,1,7,0,3,0,-0.3402289803143461,1.7102297827403254,0,-0.3303487919910708,-0.4788634210505191,646359,0.38110943976083683,38.1%,0,band_2,N/A,Safe: On Track
6,3,0,0,2,6,1,-0.3402289803143461,0.2493545838186435,0,-0.534770627317084,1.368486019442417,302522,0.38092355694912383,38.1%,0,band_2,N/A,Safe: On Track
1,2,0,9,0,8,0,-0.3402289803143461,-0.4810830156421975,1,-0.5377247000819109,0.7594697203788117,633650,0.3808045966720669,38.1%,0,band_2,N/A,Safe: On Track
3,3,0,8,0,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.3628435924041654,-0.011950925101755,684744,0.3806260656066348,38.1%,0,band_2,N/A,Safe: On Track
2,2,0,6,4,5,0,-0.3402289803143461,0.2493545838186435,0,-0.2305011325399256,-0.8239726571865621,585769,0.3805994025568264,38.1%,0,band_2,N/A,Safe: On Track
3,3,1,7,2,3,1,1.7441851466378124,0.2493545838186435,0,-0.2157307687157917,0.1910545079194467,275309,0.38051513362769357,38.1%,0,band_2,N/A,Safe: On Track
4,1,1,7,0,9,0,-0.3402289803143461,0.9797921832794844,0,-0.2104134377391035,0.5158632007533696,557147,0.38046011310513433,38.0%,0,band_2,N/A,Safe: On Track
5,1,0,6,2,2,0,-0.3402289803143461,0.2493545838186435,0,0.0997642025677084,0.9015735234936528,546547,0.38004109422318677,38.0%,0,band_2,N/A,Safe: On Track
1,0,0,0,2,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.4461484443722806,-0.3367596179356779,544627,0.3799038895131681,38.0%,0,band_2,N/A,Safe: On Track
5,3,1,12,0,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.1070208909701661,0.0692512481067256,683772,0.37924932693502506,37.9%,0,band_2,N/A,Safe: On Track
3,3,0,5,0,1,0,-0.3402289803143461,0.9797921832794844,0,-0.2689040784826738,-1.8796009088968113,648419,0.3790443559286492,37.9%,0,band_2,N/A,Safe: On Track
5,3,1,0,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.2316827616458563,1.1045789565148547,688265,0.3789845224060899,37.9%,0,band_2,N/A,Safe: On Track
1,2,0,8,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.4591463645375184,-0.4585628777483989,625024,0.3789253474547849,37.9%,0,band_2,N/A,Safe: On Track
4,1,1,11,2,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.2417266090462674,0.333158311034288,599902,0.3787212119289189,37.9%,0,band_2,N/A,Safe: On Track
1,1,0,8,2,4,0,-0.3402289803143461,0.9797921832794844,0,-0.4207434185947703,-1.3517867830416868,575929,0.37819275820893017,37.8%,0,band_2,N/A,Safe: On Track
1,1,0,0,2,6,0,-0.3402289803143461,-0.4810830156421975,0,-0.465054510067172,0.0489507048046055,519294,0.3781528081968764,37.8%,0,band_2,N/A,Safe: On Track
6,3,0,11,2,9,0,-0.3402289803143461,-1.2115206151030389,0,-0.7120149932066909,1.2060816730254555,677551,0.37801552204054706,37.8%,0,band_2,N/A,Safe: On Track
4,1,0,8,0,4,0,-0.3402289803143461,1.2232713830997648,0,-0.1217912547943001,0.0692512481067256,117197,0.3779557753686455,37.8%,0,band_2,N/A,Safe: On Track
5,2,0,1,0,0,0,1.7441851466378124,1.7102297827403254,0,0.0465908928008264,-0.4788634210505191,487168,0.3778902949221337,37.8%,0,band_2,N/A,Safe: On Track
3,3,1,3,1,6,1,-0.3402289803143461,0.9797921832794844,0,-0.231091947092891,-0.4991639643526392,650947,0.3777376625863027,37.8%,0,band_2,N/A,Safe: On Track
1,1,0,10,2,5,0,1.7441851466378124,-0.4810830156421975,0,-0.4715534701497909,-0.3773607045399182,310933,0.37758662323287795,37.8%,0,band_2,N/A,Safe: On Track
6,2,0,5,2,0,1,-0.3402289803143461,-1.2115206151030389,1,-0.7179231387363445,1.246682759629696,630169,0.37667583260641313,37.7%,0,band_2,N/A,Safe: On Track
3,3,1,2,2,10,0,-0.3402289803143461,-0.4810830156421975,0,-0.3409834539444472,0.9827756967021336,695651,0.3766429116672182,37.7%,0,band_2,N/A,Safe: On Track
1,0,0,8,0,8,0,1.7441851466378124,-0.4810830156421975,0,-0.4904595358446823,-1.0878797201141244,414958,0.3763020983523895,37.6%,0,band_2,N/A,Safe: On Track
1,3,0,10,0,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.5040482705628856,0.8406718935872924,696804,0.3759949203941653,37.6%,0,band_2,N/A,Safe: On Track
1,3,0,2,1,6,0,-0.3402289803143461,-0.4810830156421975,0,-0.5684470568361094,1.2263822163275755,694380,0.3759528092504469,37.6%,0,band_2,N/A,Safe: On Track
5,0,1,8,2,1,0,-0.3402289803143461,-0.4810830156421975,0,0.1594364724172094,0.9218740667957732,558692,0.3750194014976815,37.5%,0,band_2,N/A,Safe: On Track
1,3,0,2,0,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.5471777329293566,1.5105898225572585,656494,0.3745028107583179,37.5%,0,band_2,N/A,Safe: On Track
3,3,0,9,2,9,0,-0.3402289803143461,0.2493545838186435,0,-0.3368477520736897,0.7797702636809319,631603,0.3743778473208989,37.4%,0,band_2,N/A,Safe: On Track
2,2,1,3,0,4,0,-0.3402289803143461,0.2493545838186435,0,-0.2724489658004659,0.4752621141491292,605703,0.3737625147408265,37.4%,0,band_2,N/A,Safe: On Track
2,2,1,0,0,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.1495595387836718,-3.767551435993988,518862,0.3732760624896974,37.3%,0,band_2,N/A,Safe: On Track
3,2,1,0,2,7,0,1.7441851466378124,0.9797921832794844,0,-0.2647683766119162,0.678267547170331,562929,0.3730575388768652,37.3%,0,band_2,N/A,Safe: On Track
6,1,0,0,2,7,0,-0.3402289803143461,-1.2115206151030389,0,-0.6901548547469727,0.6376664605660907,434478,0.37300583294114953,37.3%,0,band_2,N/A,Safe: On Track
1,1,0,6,1,7,1,-0.3402289803143461,-0.115864215911777,0,-0.3149876136139715,0.7594697203788117,2468706,0.37283778590907135,37.3%,0,band_2,N/A,Safe: On Track
3,0,1,5,2,1,1,1.7441851466378124,0.9797921832794844,1,-0.4437851861604192,1.612092539067859,514633,0.3727821946221858,37.3%,0,band_2,N/A,Safe: On Track
6,2,0,1,2,2,0,-0.3402289803143461,-1.2115206151030389,0,-0.6682947162872546,1.1045789565148547,632267,0.37256102324026075,37.3%,0,band_2,N/A,Safe: On Track
6,3,0,10,1,0,1,-0.3402289803143461,-1.2115206151030389,0,-0.6310733994504372,1.2060816730254555,291937,0.3725421024816059,37.3%,0,band_2,N/A,Safe: On Track
6,3,1,10,2,5,0,-0.3402289803143461,-1.2115206151030389,0,-0.7149690659715177,0.9827756967021336,696708,0.3725328926520887,37.3%,0,band_2,N/A,Safe: On Track
3,0,1,11,0,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.2901734023894266,0.4346610275448889,418122,0.37249686663851334,37.2%,0,band_2,N/A,Safe: On Track
3,0,1,6,0,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.2978539915779762,-0.4585628777483989,544226,0.37244013303890766,37.2%,0,band_2,N/A,Safe: On Track
3,2,0,9,0,3,0,-0.3402289803143461,0.9797921832794844,1,-0.2553153437644705,-0.3367596179356779,590410,0.3723578219096768,37.2%,0,band_2,N/A,Safe: On Track
1,1,0,7,2,6,1,-0.3402289803143461,-0.4810830156421975,0,-0.5046390851158509,1.023376783306374,582940,0.37230751072351675,37.2%,0,band_2,N/A,Safe: On Track
5,2,0,9,2,2,0,-0.3402289803143461,0.2493545838186435,0,0.1204427119214959,-0.2352569014250769,622639,0.3718678549934774,37.2%,0,band_2,N/A,Safe: On Track
1,1,0,6,0,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.438467855183731,-0.8036721138844419,571907,0.3712414233727538,37.1%,0,band_2,N/A,Safe: On Track
1,0,0,7,1,7,1,-0.3402289803143461,3.901542581122849,0,-0.5584032094356983,1.0639778699106144,70608,0.37086790364924677,37.1%,0,band_2,N/A,Safe: On Track
1,2,0,2,2,7,0,5.9130134005421295,0.9797921832794844,0,-0.662386570757601,1.815097972089061,521957,0.37077966055349715,37.1%,0,band_2,N/A,Safe: On Track
2,3,1,3,0,3,0,-0.3402289803143461,2.440667382201166,0,-0.2736305949063966,0.4752621141491292,628717,0.3707671402791897,37.1%,0,band_2,N/A,Safe: On Track
1,1,0,3,0,0,0,-0.3402289803143461,0.9797921832794844,0,-0.4372862260778003,0.2113550512215669,588642,0.3705113755112502,37.1%,0,band_2,N/A,Safe: On Track
1,2,0,6,2,5,1,-0.3402289803143461,-0.4810830156421975,0,-0.5335889982111534,0.8203713502851723,2094350,0.370462512342234,37.0%,0,band_2,N/A,Safe: On Track
3,2,1,0,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.3587078905334079,0.678267547170331,611879,0.3704168362185429,37.0%,0,band_2,N/A,Safe: On Track
1,1,0,10,2,0,0,-0.3402289803143461,0.9797921832794844,0,-0.4254699350184932,-0.8036721138844419,576158,0.37036030666730346,37.0%,0,band_2,N/A,Safe: On Track
2,3,0,8,0,9,0,-0.3402289803143461,-0.4810830156421975,1,-0.3445283412622393,-0.7630710272802016,2388623,0.3702191430550185,37.0%,0,band_2,N/A,Safe: On Track
1,0,0,1,2,1,1,-0.3402289803143461,-0.4810830156421975,1,-0.3977016510291214,0.678267547170331,408112,0.36996395147098093,37.0%,0,band_2,N/A,Safe: On Track
1,3,0,1,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.4106995711943593,0.8000708069830521,611241,0.36967578810139146,37.0%,0,band_2,N/A,Safe: On Track
5,1,1,7,2,1,1,-0.3402289803143461,0.2493545838186435,0,0.0058246886462168,0.2722566811279274,602468,0.36916266636620526,36.9%,0,band_2,N/A,Safe: On Track
1,1,0,6,0,4,0,-0.3402289803143461,0.9797921832794844,0,-0.4833697612090981,0.9624751534000134,475215,0.3691086135068988,36.9%,0,band_2,N/A,Safe: On Track
3,1,1,0,2,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.2488163836818516,0.6579670038682108,537962,0.36886105666170205,36.9%,0,band_2,N/A,Safe: On Track
3,3,0,7,0,1,1,-0.3402289803143461,-0.4810830156421975,1,-0.2346368344106831,0.0489507048046055,618033,0.3687188011600302,36.9%,0,band_2,N/A,Safe: On Track
2,2,1,6,2,5,0,-0.3402289803143461,0.2493545838186435,0,-0.2104134377391035,-1.250284066531086,554583,0.3683467674149392,36.8%,0,band_2,N/A,Safe: On Track
1,3,0,3,1,2,1,1.7441851466378124,-0.4810830156421975,0,-0.456783106325657,-1.2299835232289658,590416,0.36832827814216246,36.8%,0,band_2,N/A,Safe: On Track
6,2,0,5,0,6,1,-0.3402289803143461,-1.2115206151030389,0,-0.7013803312533146,1.0639778699106144,2410140,0.3681438538696486,36.8%,0,band_2,N/A,Safe: On Track
2,3,1,6,2,5,0,-0.3402289803143461,-1.2115206151030389,0,-0.3557538177685811,-0.0931530983102357,34068,0.36806559187230475,36.8%,0,band_2,N/A,Safe: On Track
6,2,0,7,2,0,0,-0.3402289803143461,-1.2115206151030389,0,-0.6552967961220167,1.2060816730254555,632966,0.36795346516097077,36.8%,0,band_2,N/A,Safe: On Track
1,3,0,4,0,3,0,-0.3402289803143461,0.2493545838186435,0,-0.3882486181816757,-0.4991639643526392,655296,0.36775097594260386,36.8%,0,band_2,N/A,Safe: On Track
3,2,1,3,0,3,0,-0.3402289803143461,0.2493545838186435,0,-0.3043529516605952,-0.7427704839780814,621300,0.36762123603388264,36.8%,0,band_2,N/A,Safe: On Track
1,1,1,10,0,2,0,-0.3402289803143461,-0.4810830156421975,1,-0.5985785990373426,0.3737593976385283,581826,0.3672571852336741,36.7%,0,band_2,N/A,Safe: On Track
4,3,0,0,2,4,0,-0.3402289803143461,-1.2115206151030389,0,-0.3935659491583639,1.145180043119095,177472,0.3672121061184723,36.7%,0,band_2,N/A,Safe: On Track
1,3,0,5,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.3575262614274772,-0.925475373697163,652851,0.3670366446874962,36.7%,0,band_2,N/A,Safe: On Track
3,3,0,10,1,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.3161692427199022,0.5361637440554897,687792,0.3669892004520857,36.7%,0,band_2,N/A,Safe: On Track
1,0,0,7,0,2,0,-0.3402289803143461,0.9797921832794844,1,-0.421925047700701,-2.0217047120116525,472182,0.3668915595395402,36.7%,0,band_2,N/A,Safe: On Track
3,1,0,3,2,7,0,-0.3402289803143461,0.2493545838186435,0,-0.222820543351376,0.4955626574512494,577652,0.3668645925973069,36.7%,0,band_2,N/A,Safe: On Track
2,3,1,3,4,3,1,1.7441851466378124,0.2493545838186435,0,-0.2984448061309416,1.2060816730254555,425287,0.36655985155999254,36.7%,0,band_2,N/A,Safe: On Track
1,0,0,5,0,1,1,1.7441851466378124,0.9797921832794844,1,-0.4544198481137956,-0.0931530983102357,2528966,0.3661828468040253,36.6%,0,band_2,N/A,Safe: On Track
3,1,1,11,0,1,0,-0.3402289803143461,0.2493545838186435,0,-0.2765846676712234,0.4143604842427687,578850,0.36583222489634065,36.6%,0,band_2,N/A,Safe: On Track
3,1,1,0,0,8,1,-0.3402289803143461,0.2493545838186435,0,-0.1968247030209003,-1.3517867830416868,1818677,0.36544592767972406,36.5%,0,band_2,N/A,Safe: On Track
2,3,1,1,0,0,0,-0.3402289803143461,0.2493545838186435,0,-0.1915073720442121,0.7594697203788117,631870,0.3654081241038092,36.5%,0,band_2,N/A,Safe: On Track
2,3,1,5,0,7,0,-0.3402289803143461,-1.2115206151030389,0,-0.3829312872049875,0.7797702636809319,607947,0.36479332655020363,36.5%,0,band_2,N/A,Safe: On Track
1,1,0,8,0,1,0,-0.3402289803143461,0.9797921832794844,0,-0.3350753084147936,-2.448016121356176,574125,0.3647234317019127,36.5%,0,band_2,N/A,Safe: On Track
1,3,0,11,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.4378770406307656,0.6579670038682108,690767,0.3647106449847805,36.5%,0,band_2,N/A,Safe: On Track
3,1,1,12,0,3,0,-0.3402289803143461,0.2493545838186435,0,-0.3256222755673479,-0.4179617911441585,442547,0.3642690142564115,36.4%,0,band_2,N/A,Safe: On Track
1,2,0,11,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.4880962776328209,0.9218740667957732,522087,0.3640391870517145,36.4%,0,band_2,N/A,Safe: On Track
2,3,1,5,0,1,0,-0.3402289803143461,-1.2115206151030389,0,-0.3398018248385165,1.1248794998169749,627184,0.3639563127843637,36.4%,0,band_2,N/A,Safe: On Track
5,1,1,10,2,0,0,-0.3402289803143461,0.9797921832794844,0,0.0654969584957178,0.9624751534000134,586851,0.36345787737191343,36.3%,0,band_2,N/A,Safe: On Track
1,1,0,6,1,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.4579647354315878,-0.7630710272802016,523545,0.36279607823620963,36.3%,0,band_2,N/A,Safe: On Track
1,1,0,2,0,1,1,-0.3402289803143461,0.9797921832794844,0,-0.5731735732598322,1.246682759629696,604962,0.3626520244998679,36.3%,0,band_2,N/A,Safe: On Track
3,0,0,8,2,3,0,-0.3402289803143461,0.2493545838186435,1,-0.0957954144638244,-2.062305798615893,466158,0.36264716547822373,36.3%,0,band_2,N/A,Safe: On Track
3,1,1,12,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.3309396065440362,0.678267547170331,606344,0.36250175674512575,36.3%,0,band_2,N/A,Safe: On Track
0,1,1,11,0,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.576127646024659,0.6985680904724512,1401935,0.36243523564934627,36.2%,0,band_2,N/A,Safe: On Track
2,3,0,1,3,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.2464531254699902,0.9827756967021336,572919,0.3623651744440188,36.2%,0,band_2,N/A,Safe: On Track
1,3,0,0,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.4236974913595971,-1.8796009088968113,366479,0.3622642915500178,36.2%,0,band_2,N/A,Safe: On Track
3,2,1,10,2,8,0,-0.3402289803143461,0.2493545838186435,0,-0.3120335408491448,0.8203713502851723,626417,0.36221693851654274,36.2%,0,band_2,N/A,Safe: On Track
5,0,1,3,2,5,1,-0.3402289803143461,0.2493545838186435,0,0.0755408058961288,-0.3976612478420384,540155,0.3622006288533154,36.2%,0,band_2,N/A,Safe: On Track
1,1,0,0,0,6,1,-0.3402289803143461,-0.4810830156421975,0,-0.522954336257777,0.9624751534000134,604116,0.36214879280149254,36.2%,0,band_2,N/A,Safe: On Track
1,0,0,6,2,5,0,-0.3402289803143461,0.9797921832794844,0,-0.4626912518553106,0.9624751534000134,39655,0.36185479724103264,36.2%,0,band_2,N/A,Safe: On Track
1,0,0,5,2,0,0,3.828599273589971,-0.4810830156421975,1,-0.144833022359949,0.9218740667957732,262294,0.3616060727949882,36.2%,0,band_2,N/A,Safe: On Track
3,1,0,10,2,8,0,1.7441851466378124,0.2493545838186435,0,-0.1726013063493207,0.2113550512215669,177354,0.3614188541665392,36.1%,0,band_2,N/A,Safe: On Track
0,1,1,9,0,9,1,-0.3402289803143461,-0.4810830156421975,0,-0.4420127425015231,-0.357060161237798,1456619,0.3613622424526949,36.1%,0,band_2,N/A,Safe: On Track
3,1,0,12,0,2,0,-0.3402289803143461,0.9797921832794844,0,-0.2718581512475005,-0.0931530983102357,597235,0.3612409900819231,36.1%,0,band_2,N/A,Safe: On Track
3,2,1,10,2,8,1,-0.3402289803143461,-0.4810830156421975,0,-0.2736305949063966,0.9218740667957732,556374,0.36120080315990416,36.1%,0,band_2,N/A,Safe: On Track
4,2,1,6,1,10,0,-0.3402289803143461,-0.4810830156421975,0,-0.4160169021710475,1.0639778699106144,634744,0.3607603078119262,36.1%,0,band_2,N/A,Safe: On Track
3,2,0,0,2,6,0,3.828599273589971,0.2493545838186435,1,-0.17141967724339,1.246682759629696,498363,0.36064558285363013,36.1%,0,band_2,N/A,Safe: On Track
1,0,0,3,0,6,0,-0.3402289803143461,0.9797921832794844,0,-0.5359522564230148,1.246682759629696,563363,0.360632736623136,36.1%,0,band_2,N/A,Safe: On Track
5,3,0,3,0,2,0,-0.3402289803143461,0.9797921832794844,0,0.0312297144237271,-1.6359943892713693,650054,0.36062841444619737,36.1%,0,band_2,N/A,Safe: On Track
1,1,1,7,0,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.5891255661898969,0.9624751534000134,606465,0.36039176882747986,36.0%,0,band_2,N/A,Safe: On Track
1,1,0,6,0,4,1,-0.3402289803143461,0.9797921832794844,0,-0.4963676813743359,0.9218740667957732,522443,0.3603415634524655,36.0%,0,band_2,N/A,Safe: On Track
3,2,0,6,0,6,0,1.7441851466378124,0.9797921832794844,0,-0.2186848414806185,0.5970653739618503,481863,0.35986270096864365,36.0%,0,band_2,N/A,Safe: On Track
2,2,1,6,4,6,1,-0.3402289803143461,-1.2115206151030389,0,-0.2316827616458563,-0.1134536416123559,131933,0.359829483105125,36.0%,0,band_2,N/A,Safe: On Track
1,3,0,10,2,0,1,-0.3402289803143461,-0.4810830156421975,0,-0.4904595358446823,1.0639778699106144,676948,0.3597117248906898,36.0%,0,band_2,N/A,Safe: On Track
2,3,1,9,1,7,1,-0.3402289803143461,0.4928337836389238,0,-0.1489687242307064,0.5361637440554897,105413,0.3596731888538992,36.0%,0,band_2,N/A,Safe: On Track
3,3,1,4,0,10,0,-0.3402289803143461,-0.4810830156421975,0,-0.3675701088278882,0.9015735234936528,693452,0.35959591607772856,36.0%,0,band_2,N/A,Safe: On Track
3,3,1,6,1,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.353981374109685,-0.58036613756112,649383,0.3594722391623169,35.9%,0,band_2,N/A,Safe: On Track
3,3,0,0,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.2966723624720455,-0.2961585313314375,619907,0.35935006457858526,35.9%,0,band_2,N/A,Safe: On Track
1,1,0,11,2,8,1,-0.3402289803143461,0.9797921832794844,0,-0.4042006111117403,0.5361637440554897,31014,0.35889259893583436,35.9%,0,band_2,N/A,Safe: On Track
5,3,1,2,1,10,0,-0.3402289803143461,-0.4810830156421975,0,-0.3622527778512001,1.1045789565148547,695251,0.3588227350396595,35.9%,0,band_2,N/A,Safe: On Track
3,1,1,12,0,0,0,-0.3402289803143461,0.2493545838186435,0,-0.2748122240123273,-0.4179617911441585,595659,0.3588118615006348,35.9%,0,band_2,N/A,Safe: On Track
2,3,1,3,2,0,0,1.7441851466378124,0.9797921832794844,0,-0.1483779096777411,0.5564642873576099,2691861,0.3585502353967302,35.9%,0,band_2,N/A,Safe: On Track
5,0,1,12,0,0,1,3.828599273589971,0.9797921832794844,0,-0.1135198510527851,0.8609724368894126,410874,0.3583617465707526,35.8%,0,band_2,N/A,Safe: On Track
1,2,0,3,0,1,1,-0.3402289803143461,-0.4810830156421975,1,-0.4449668152663499,0.6985680904724512,632302,0.35810230357225775,35.8%,0,band_2,N/A,Safe: On Track
6,2,1,0,2,5,0,1.7441851466378124,-0.4810830156421975,0,-0.6736120472639427,-0.5397650509568797,594908,0.35772743494563897,35.8%,0,band_2,N/A,Safe: On Track
1,0,0,11,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.481597317550202,0.9624751534000134,558024,0.35772203938764185,35.8%,0,band_2,N/A,Safe: On Track
1,0,0,9,2,7,0,-0.3402289803143461,0.9797921832794844,0,-0.4361045969718696,-0.0525520117059953,516495,0.3576386027877125,35.8%,0,band_2,N/A,Safe: On Track
1,0,0,11,1,0,1,-0.3402289803143461,0.9797921832794844,0,-0.4431943716074538,0.8000708069830521,2336550,0.3573933110441429,35.7%,0,band_2,N/A,Safe: On Track
3,2,1,8,1,9,1,-0.3402289803143461,0.2493545838186435,0,-0.1785094518789743,0.7188686337745713,226895,0.35727117010699677,35.7%,0,band_2,N/A,Safe: On Track
4,2,1,6,1,6,1,-0.3402289803143461,-0.115864215911777,0,0.2090648948662993,0.0489507048046055,614234,0.35717589147332957,35.7%,0,band_2,N/A,Safe: On Track
